DATE,DGS10,Monthly Change,Percent Monthly Change,Yearly Change,Percent Yearly Change
2015-04-01,2.05,0.10999999999999988,5.670103092783499,-0.6200000000000001,-23.22097378277154
2015-05-01,2.12,0.07000000000000028,3.4146341463414775,-0.3599999999999999,-14.51612903225806
2015-06-01,2.35,0.22999999999999998,10.849056603773583,-0.17999999999999972,-7.114624505928843
2015-07-01,2.2,-0.1499999999999999,-6.382978723404251,-0.3799999999999999,-14.728682170542632
2015-08-01,2.21,0.009999999999999787,0.4545454545454448,-0.14000000000000012,-5.957446808510643
2015-09-01,2.06,-0.1499999999999999,-6.787330316742078,-0.45999999999999996,-18.253968253968253
2015-10-01,2.16,0.10000000000000009,4.854368932038839,-0.18999999999999995,-8.08510638297872
2015-11-01,2.21,0.04999999999999982,2.3148148148148064,0.029999999999999805,1.3761467889908165
2015-12-01,2.27,0.06000000000000005,2.714932126696835,0.10000000000000009,4.60829493087558
2016-01-01,1.94,-0.33000000000000007,-14.537444933920707,0.26,15.476190476190476
2016-02-01,1.74,-0.19999999999999996,-10.309278350515463,-0.26,-13.0
2016-03-01,1.78,0.040000000000000036,2.2988505747126458,-0.15999999999999992,-8.247422680412367
2016-04-01,1.83,0.050000000000000044,2.8089887640449462,-0.21999999999999975,-10.731707317073159
2016-05-01,1.84,0.010000000000000009,0.5464480874316944,-0.28,-13.20754716981132
2016-06-01,1.49,-0.3500000000000001,-19.021739130434785,-0.8600000000000001,-36.59574468085107
2016-07-01,1.46,-0.030000000000000027,-2.0134228187919483,-0.7400000000000002,-33.63636363636364
2016-08-01,1.58,0.1200000000000001,8.219178082191789,-0.6299999999999999,-28.506787330316737
2016-09-01,1.6,0.020000000000000018,1.2658227848101276,-0.45999999999999996,-22.33009708737864
2016-10-01,1.84,0.24,15.0,-0.32000000000000006,-14.814814814814817
2016-11-01,2.37,0.53,28.804347826086957,0.16000000000000014,7.239819004524893
2016-12-01,2.45,0.08000000000000007,3.3755274261603407,0.18000000000000016,7.92951541850221
2017-01-01,2.45,0.0,0.0,0.5100000000000002,26.288659793814446
2017-02-01,2.36,-0.0900000000000003,-3.673469387755114,0.6199999999999999,35.632183908045974
2017-03-01,2.4,0.040000000000000036,1.6949152542372898,0.6199999999999999,34.83146067415729
2017-04-01,2.29,-0.10999999999999988,-4.583333333333329,0.45999999999999996,25.136612021857918
2017-05-01,2.21,-0.08000000000000007,-3.493449781659392,0.3699999999999999,20.108695652173907
2017-06-01,2.31,0.10000000000000009,4.524886877828059,0.8200000000000001,55.03355704697987
2017-07-01,2.3,-0.010000000000000231,-0.4329004329004429,0.8399999999999999,57.534246575342465
2017-08-01,2.12,-0.17999999999999972,-7.826086956521728,0.54,34.177215189873415
2017-09-01,2.33,0.20999999999999996,9.905660377358489,0.73,45.625
2017-10-01,2.38,0.04999999999999982,2.145922746781108,0.5399999999999998,29.34782608695651
2017-11-01,2.42,0.040000000000000036,1.6806722689075646,0.04999999999999982,2.1097046413502034
2017-12-01,2.4,-0.020000000000000018,-0.8264462809917362,-0.050000000000000266,-2.040816326530623
2018-01-01,2.72,0.3200000000000003,13.333333333333346,0.27,11.020408163265307
2018-02-01,2.87,0.1499999999999999,5.514705882352938,0.5100000000000002,21.610169491525436
2018-03-01,2.74,-0.1299999999999999,-4.529616724738672,0.3400000000000003,14.16666666666668
2018-04-01,2.95,0.20999999999999996,7.664233576642333,0.6600000000000001,28.820960698689962
2018-05-01,2.83,-0.1200000000000001,-4.067796610169495,0.6200000000000001,28.054298642533944
2018-06-01,2.85,0.020000000000000018,0.7067137809187285,0.54,23.376623376623378
2018-07-01,2.96,0.10999999999999988,3.8596491228070127,0.6600000000000001,28.69565217391305
2018-08-01,2.86,-0.10000000000000009,-3.378378378378381,0.7399999999999998,34.90566037735848
2018-09-01,3.05,0.18999999999999995,6.6433566433566416,0.7199999999999998,30.901287553648054
2018-10-01,3.15,0.10000000000000009,3.2786885245901667,0.77,32.35294117647059
2018-11-01,3.01,-0.14000000000000012,-4.444444444444449,0.5899999999999999,24.38016528925619
2018-12-01,2.69,-0.31999999999999984,-10.631229235880395,0.29000000000000004,12.083333333333336
2019-01-01,2.63,-0.06000000000000005,-2.2304832713754665,-0.0900000000000003,-3.308823529411776
2019-02-01,2.73,0.10000000000000009,3.802281368821296,-0.14000000000000012,-4.878048780487809
2019-03-01,2.41,-0.31999999999999984,-11.721611721611715,-0.33000000000000007,-12.043795620437958
2019-04-01,2.51,0.09999999999999964,4.149377593360981,-0.4400000000000004,-14.915254237288147
2019-05-01,2.14,-0.36999999999999966,-14.741035856573692,-0.69,-24.381625441696112
2019-06-01,2.0,-0.14000000000000012,-6.54205607476636,-0.8500000000000001,-29.824561403508774
2019-07-01,2.02,0.020000000000000018,1.0000000000000009,-0.94,-31.756756756756754
2019-08-01,1.5,-0.52,-25.742574257425744,-1.3599999999999999,-47.55244755244755
2019-09-01,1.68,0.17999999999999994,11.999999999999995,-1.3699999999999999,-44.91803278688524
2019-10-01,1.69,0.010000000000000009,0.5952380952380958,-1.46,-46.34920634920635
2019-11-01,1.78,0.09000000000000008,5.3254437869822535,-1.2299999999999998,-40.86378737541528
2019-12-01,1.92,0.1399999999999999,7.865168539325837,-0.77,-28.624535315985135
2020-01-01,1.51,-0.4099999999999999,-21.354166666666664,-1.1199999999999999,-42.585551330798474
2020-02-01,1.13,-0.3800000000000001,-25.16556291390729,-1.6,-58.60805860805861
2020-03-01,0.7,-0.42999999999999994,-38.05309734513274,-1.7100000000000002,-70.95435684647303
2020-04-01,0.64,-0.05999999999999994,-8.571428571428562,-1.8699999999999997,-74.5019920318725
2020-05-01,0.65,0.010000000000000009,1.5625000000000013,-1.4900000000000002,-69.62616822429906
2020-06-01,0.66,0.010000000000000009,1.5384615384615397,-1.3399999999999999,-67.0
2020-07-01,0.55,-0.10999999999999999,-16.666666666666664,-1.47,-72.77227722772277
2020-08-01,0.72,0.16999999999999993,30.909090909090892,-0.78,-52.0
2020-09-01,0.69,-0.030000000000000027,-4.1666666666666705,-0.99,-58.92857142857143
2020-10-01,0.88,0.19000000000000006,27.536231884057983,-0.8099999999999999,-47.928994082840234
2020-11-01,0.84,-0.040000000000000036,-4.545454545454549,-0.9400000000000001,-52.80898876404495
2020-12-01,0.93,0.09000000000000008,10.714285714285724,-0.9899999999999999,-51.5625
