DATE,MORTGAGE15US,MORTGAGE30US,MORTGAGE5US,MORTGAGE15US_Monthly Change,MORTGAGE15US_Percent Monthly Change,MORTGAGE15US_Yearly Change,MORTGAGE15US_Percent Yearly Change,MORTGAGE30US_Monthly Change,MORTGAGE30US_Percent Monthly Change,MORTGAGE30US_Yearly Change,MORTGAGE30US_Percent Yearly Change,MORTGAGE5US_Monthly Change,MORTGAGE5US_Percent Monthly Change,MORTGAGE5US_Yearly Change,MORTGAGE5US_Percent Yearly Change
2000-01-01,7.8025,8.21,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
2000-02-01,7.9325,8.325,,0.1299999999999999,1.666132649791732,,,0.11499999999999844,1.4007308160779346,,,,,,
2000-03-01,7.832,8.24,,-0.10050000000000026,-1.2669398046013267,,,-0.08499999999999908,-1.02102102102101,,,,,,
2000-04-01,7.8,8.1525,,-0.03200000000000003,-0.4085801838610831,,,-0.08750000000000036,-1.0618932038834994,,,,,,
2000-05-01,8.1825,8.515,,0.3824999999999994,4.903846153846146,,,0.3625000000000007,4.446488807114391,,,,,,
2000-06-01,7.992,8.288,,-0.19049999999999923,-2.3281393217231807,,,-0.2270000000000003,-2.6658837345860285,,,,,,
2000-07-01,7.865,8.1475,,-0.12699999999999978,-1.5890890890890863,,,-0.1404999999999994,-1.6952220077220006,,,,,,
2000-08-01,7.7625,8.0275,,-0.10250000000000004,-1.3032422123331218,,,-0.120000000000001,-1.472844430807008,,,,,,
2000-09-01,7.604,7.912,,-0.15850000000000009,-2.0418679549114342,,,-0.11549999999999994,-1.4388041108688874,,,,,,
2000-10-01,7.47,7.795,,-0.13400000000000034,-1.7622304050499784,,,-0.11699999999999999,-1.4787664307381192,,,,,,
2000-11-01,7.4175,7.745,,-0.052499999999999325,-0.7028112449799107,,,-0.04999999999999982,-0.6414368184733782,,,,,,
2000-12-01,7.056,7.382,,-0.3615000000000004,-4.873609706774524,,,-0.36300000000000043,-4.686894770819889,,,,,,
2001-01-01,6.64,7.0325,,-0.41600000000000037,-5.895691609977329,-1.1625000000000005,-14.899070810637621,-0.3494999999999999,-4.734489298293145,-1.177500000000001,-14.342265529841669,,,,
2001-02-01,6.64,7.05,,0.0,0.0,-1.2925000000000004,-16.293728332808076,0.01750000000000007,0.24884464984002946,-1.2749999999999995,-15.315315315315312,,,,
2001-03-01,6.508,6.952,,-0.13199999999999967,-1.9879518072289108,-1.3239999999999998,-16.905005107252297,-0.09799999999999986,-1.3900709219858138,-1.2880000000000003,-15.631067961165051,,,,
2001-04-01,6.595,7.0775,,0.08699999999999974,1.3368162261831553,-1.205,-15.448717948717949,0.12549999999999972,1.8052359033371652,-1.0750000000000002,-13.186139221097825,,,,
2001-05-01,6.675,7.145,,0.08000000000000007,1.2130401819560286,-1.5074999999999994,-18.423464711274054,0.0674999999999999,0.953726598375131,-1.370000000000001,-16.0892542571932,,,,
2001-06-01,6.7,7.16,,0.025000000000000355,0.37453183520599787,-1.2919999999999998,-16.166166166166164,0.015000000000000568,0.20993701889433966,-1.1280000000000001,-13.610038610038611,,,,
2001-07-01,6.6825,7.1275,,-0.01750000000000007,-0.2611940298507473,-1.1825,-15.034965034965037,-0.03249999999999975,-0.45391061452513615,-1.0200000000000005,-12.519177661859471,,,,
2001-08-01,6.5,6.95,,-0.1825000000000001,-2.7310138421249546,-1.2625000000000002,-16.264090177133657,-0.1775000000000002,-2.4903542616625773,-1.0774999999999997,-13.422609778885079,,,,
2001-09-01,6.34,6.8175,,-0.16000000000000014,-2.4615384615384635,-1.2640000000000002,-16.62283008942662,-0.13250000000000028,-1.906474820143889,-1.0945,-13.833417593528818,,,,
2001-10-01,6.0975,6.6175,,-0.24249999999999972,-3.8249211356466835,-1.3724999999999996,-18.37349397590361,-0.20000000000000018,-2.933626696002936,-1.1775000000000002,-15.105837075048111,,,,
